id,externalId,ownerId,name,product,amount,closed,status,created_date,closed
87067,84483,445,Wright - New Deal,Data Aggregation,381,True,Closed,2021-09-08 08:57:40,2021-09-29T18:15:55
87129,84499,397,Austin - New Deal,Data Aggregation,443,True,Closed,2021-07-22 23:09:44,2021-08-13T00:54:10
87150,84509,445,Hall - New Deal,Payments,1153,True,Closed,2021-10-01 12:05:49,2021-10-16T09:50:25
87201,84522,445,Mcguire - New Deal,Data Aggregation,307,False,Lost,2021-09-06 22:15:41,
87238,84599,445,Baker - New Deal,Data Aggregation,475,False,Lost,2021-09-22 08:23:28,
87274,84627,592,Thompson - New Deal,Payments,2754,True,Closed,2021-04-12 17:02:49,2021-05-14T06:34:38
87326,84719,397,Lowe - New Deal,Data Aggregation,474,False,Lost,2021-08-20 07:18:46,
87420,84755,397,Hill - New Deal,Data Aggregation,513,True,Closed,2021-01-20 03:30:26,2021-01-31T12:39:23
87511,84812,445,Perry - New Deal,Data Aggregation,393,False,Lost,2021-10-05 07:33:23,
87590,84837,397,Newton - New Deal,Data Aggregation,363,False,Lost,2021-07-01 05:45:09,
87618,84895,464,Roth - New Deal,Data Aggregation,385,False,Lost,2021-12-21 21:45:54,
87663,84960,531,James - New Deal,Data Aggregation,398,True,Closed,2021-04-15 12:58:24,2021-04-22T05:32:41
87687,84978,445,White - New Deal,Data Aggregation,447,True,Closed,2021-05-13 03:27:24,2021-06-04T12:04:35
87779,85039,397,Harrington - New Deal,Data Aggregation,472,False,Lost,2021-08-22 02:47:12,
87817,85112,592,Hernandez - New Deal,Data Aggregation,352,False,Lost,2021-08-04 04:35:34,
87900,85204,409,Moore - New Deal,Data Aggregation,391,True,Closed,2021-11-23 04:58:07,2021-12-01T11:45:14
87936,85225,531,Davenport - New Deal,Data Aggregation,316,False,Lost,2021-11-03 06:11:35,
88007,85234,531,Matthews - New Deal,Data Enrichment,678,False,Lost,2021-11-19 23:34:18,
88104,85281,464,Gonzalez - New Deal,Data Aggregation,467,False,Lost,2021-05-20 05:31:38,
88172,85291,397,Rice - New Deal,Data Aggregation,384,False,Lost,2021-12-17 13:14:59,
88266,85297,464,Morgan - New Deal,Payments,1204,False,Lost,2021-07-06 16:22:36,
88277,85363,409,Murphy - New Deal,Data Aggregation,519,False,Lost,2021-10-10 21:55:18,
88342,85454,445,Dyer - New Deal,Payments,1004,False,Lost,2021-11-08 12:45:24,
88394,85525,445,Dunn - New Deal,Payments,809,True,Closed,2021-09-03 23:23:02,2021-10-07T08:18:57
88423,85602,464,Holt - New Deal,Payments,558,False,Lost,2021-03-15 09:11:54,
88462,85682,409,Anderson - New Deal,Data Aggregation,462,False,Lost,2021-09-26 23:23:41,
88546,85755,409,Carpenter - New Deal,Data Aggregation,430,False,Lost,2021-07-06 14:18:33,
88558,85799,464,Howard - New Deal,Data Enrichment,321,True,Closed,2021-04-14 09:48:21,2021-05-03T04:52:00
88585,85816,531,Rodriguez - New Deal,Data Aggregation,333,True,Closed,2021-03-20 17:55:48,2021-03-31T23:35:48
88642,85846,445,Maynard - New Deal,Data Aggregation,468,False,Lost,2021-04-10 09:58:13,
88689,85909,445,Chambers - New Deal,Data Aggregation,692,True,Closed,2021-07-13 14:04:22,2021-08-04T08:41:44
88733,85963,592,Martin - New Deal,Payments,2425,False,Lost,2021-11-20 10:13:36,
88763,86022,464,Adams - New Deal,Data Aggregation,715,False,Lost,2021-08-14 18:59:54,
88831,86069,409,Johnson - New Deal,Data Enrichment,680,False,Lost,2021-01-26 00:24:48,
88872,86131,464,Fields - New Deal,Data Aggregation,393,False,Lost,2021-06-04 20:42:51,
88899,86198,397,Brewer - New Deal,Data Aggregation,747,True,Closed,2021-11-09 10:51:02,2021-11-20T10:48:29
88971,86280,592,Levine - New Deal,Data Aggregation,768,False,Lost,2021-04-27 05:14:40,
89051,86296,409,Wood - New Deal,Payments,1221,False,Lost,2021-10-27 21:09:14,
89057,86395,409,Jones - New Deal,Data Aggregation,761,True,Closed,2021-06-19 14:28:33,2021-07-13T04:30:35
89097,86460,397,Kelly - New Deal,Payments,1659,False,Lost,2021-08-08 00:47:43,
89138,86515,464,Lopez - New Deal,Data Aggregation,360,False,Lost,2021-12-14 20:49:49,
89230,86523,592,Powell - New Deal,Data Aggregation,561,False,Lost,2021-03-31 17:44:41,
89236,86580,592,Grimes - New Deal,Data Aggregation,479,True,Closed,2021-08-10 10:09:52,2021-08-15T08:01:59
89278,86601,397,Cervantes - New Deal,Data Aggregation,331,False,Lost,2021-08-18 10:35:23,
89311,86690,592,Malone - New Deal,Data Aggregation,414,False,Lost,2021-10-12 09:59:57,
89320,86741,531,Patel - New Deal,Payments,1181,False,Lost,2021-02-20 09:54:02,
89384,86805,531,Collins - New Deal,Data Aggregation,593,True,Closed,2021-04-14 07:11:43,2021-04-17T10:16:41
89453,86871,531,Contreras - New Deal,Data Enrichment,338,False,Lost,2021-10-28 10:11:47,
89549,86903,397,Camacho - New Deal,Data Aggregation,329,True,Closed,2021-02-25 01:28:10,2021-03-26T17:40:36
89558,86971,445,Wheeler - New Deal,Data Enrichment,370,False,Lost,2021-04-02 11:03:43,
89607,87045,409,Rogers - New Deal,Data Enrichment,331,True,Closed,2021-11-11 21:46:53,2021-12-20T04:14:14
89617,87065,445,Huerta - New Deal,Data Aggregation,654,True,Closed,2021-09-10 16:56:57,2021-09-20T03:14:32
89639,87102,445,Wallace - New Deal,Data Aggregation,381,True,Closed,2021-03-04 16:57:31,2021-03-15T16:54:56
89659,87149,531,Smith - New Deal,Data Aggregation,856,False,Lost,2021-07-10 14:26:38,
89676,87179,464,Newton - New Deal,Data Aggregation,566,False,Lost,2021-06-24 16:23:54,
89768,87203,464,Mendez - New Deal,Payments,836,False,Lost,2021-10-08 14:29:23,
89828,87286,445,Graves - New Deal,Data Aggregation,412,True,Closed,2021-04-05 08:38:51,2021-04-26T16:02:00
89855,87303,409,Callahan - New Deal,Data Aggregation,327,False,Lost,2021-08-18 18:01:41,
89919,87309,409,Walters - New Deal,Data Aggregation,369,False,Lost,2021-06-01 17:14:29,
89957,87325,397,Frazier - New Deal,Data Aggregation,430,False,Lost,2021-12-30 03:03:37,
90001,87393,464,Montoya - New Deal,Data Enrichment,612,False,Lost,2021-08-16 06:59:29,
90047,87452,445,Allen - New Deal,Data Aggregation,771,True,Closed,2021-10-18 03:14:06,2021-10-20T22:20:56
90112,87491,409,Ortega - New Deal,Data Aggregation,421,True,Closed,2021-07-29 02:49:14,2021-08-18T03:18:11
90141,87503,445,Bennett - New Deal,Payments,405,False,Lost,2021-04-01 18:27:48,
90213,87536,592,Byrd - New Deal,Data Aggregation,862,True,Closed,2021-08-14 18:41:04,2021-09-07T00:19:54
90227,87634,409,Freeman - New Deal,Data Aggregation,592,True,Closed,2021-12-07 14:22:18,2022-01-01T18:45:19
90297,87673,464,Kane - New Deal,Data Aggregation,604,False,Lost,2021-02-27 16:05:42,
90395,87727,397,Simon - New Deal,Data Aggregation,334,True,Closed,2021-03-19 02:37:00,2021-04-07T05:02:04
90412,87749,445,Hahn - New Deal,Data Aggregation,340,True,Closed,2021-09-22 18:40:02,2021-10-16T10:14:44
90448,87767,592,Tapia - New Deal,Payments,1693,False,Lost,2021-04-06 06:09:02,
90539,87848,531,Moore - New Deal,Data Aggregation,955,False,Lost,2021-10-03 05:35:08,
90545,87897,592,Hurst - New Deal,Payments,1517,False,Lost,2021-03-27 11:04:28,
90598,87936,531,Hernandez - New Deal,Data Aggregation,421,True,Closed,2021-09-05 10:41:53,2021-09-21T14:13:45
90638,87956,531,Smith - New Deal,Data Aggregation,512,False,Lost,2021-11-12 09:43:44,
90654,88035,445,Hill - New Deal,Data Aggregation,329,False,Lost,2021-05-09 23:58:52,
90735,88103,397,Stone - New Deal,Data Enrichment,405,False,Lost,2021-10-31 18:53:28,
90804,88203,445,Wright - New Deal,Data Aggregation,524,True,Closed,2021-11-19 16:28:12,2021-12-17T08:30:43
90851,88241,409,Mcintyre - New Deal,Data Aggregation,711,False,Lost,2021-03-31 04:53:04,
90937,88316,445,Terry - New Deal,Data Aggregation,478,True,Closed,2021-07-03 13:52:01,2021-07-29T04:08:43
90968,88378,592,Payne - New Deal,Payments,1723,True,Closed,2021-10-22 10:37:58,2021-11-10T15:05:37
91031,88478,592,Allen - New Deal,Data Aggregation,1038,False,Lost,2021-12-15 21:38:58,
91111,88531,592,Marshall - New Deal,Data Aggregation,761,True,Closed,2021-07-19 01:19:35,2021-08-16T20:24:06
91191,88572,445,Rios - New Deal,Data Aggregation,714,True,Closed,2021-01-02 17:52:43,2021-01-07T00:17:48
91221,88654,464,Murray - New Deal,Data Aggregation,606,True,Closed,2021-09-17 12:27:15,2021-10-07T11:14:05
91302,88715,409,Soto - New Deal,Data Aggregation,841,True,Closed,2021-01-07 11:19:58,2021-01-20T16:27:23
91382,88733,409,Yates - New Deal,Data Aggregation,411,True,Closed,2021-08-01 19:43:24,2021-08-24T15:29:46
91450,88777,445,Wilson - New Deal,Payments,2237,False,Lost,2021-07-08 04:50:33,
91514,88786,397,Sosa - New Deal,Data Aggregation,745,False,Lost,2021-08-17 17:21:13,
91535,88860,397,Vazquez - New Deal,Data Aggregation,946,True,Closed,2021-07-04 07:59:23,2021-07-06T05:04:29
91603,88905,409,Wade - New Deal,Data Aggregation,695,False,Lost,2021-12-01 09:34:59,
91665,88989,397,Forbes - New Deal,Payments,1041,False,Lost,2021-01-12 06:59:32,
91709,89033,592,Patterson - New Deal,Data Aggregation,620,False,Lost,2021-06-16 17:17:56,
91743,89047,531,Gill - New Deal,Data Enrichment,406,False,Lost,2021-08-21 01:56:26,
91752,89087,397,Ramirez - New Deal,Data Aggregation,380,True,Closed,2021-07-10 15:27:58,2021-07-19T10:30:32
91786,89100,445,Smith - New Deal,Data Enrichment,414,False,Lost,2021-09-08 21:33:50,
91886,89155,531,Wiley - New Deal,Data Aggregation,355,False,Lost,2021-10-20 08:04:40,
91945,89194,592,Lawrence - New Deal,Data Aggregation,415,True,Closed,2021-03-19 15:17:56,2021-04-13T18:49:12
92038,89284,397,Williams - New Deal,Data Aggregation,598,False,Lost,2021-06-20 15:20:01,
92128,89327,531,Mendoza - New Deal,Data Aggregation,444,True,Closed,2021-09-04 21:41:24,2021-09-29T02:12:33
92194,89380,464,Smith - New Deal,Payments,725,False,Lost,2021-12-25 16:58:46,
92263,89458,397,Jenkins - New Deal,Data Aggregation,399,True,Closed,2021-02-11 20:12:40,2021-03-05T06:33:12
92274,89546,397,Anderson - New Deal,Data Aggregation,574,False,Lost,2021-06-04 09:10:11,
92281,89569,531,Green - New Deal,Data Aggregation,346,False,Lost,2021-02-14 23:16:42,
92285,89609,397,Richardson - New Deal,Data Aggregation,746,True,Closed,2021-05-28 02:04:38,2021-06-07T09:44:58
92382,89626,445,Perez - New Deal,Data Enrichment,342,False,Lost,2021-07-11 03:53:04,
92388,89668,397,Poole - New Deal,Payments,437,False,Lost,2021-03-04 02:16:39,
92473,89686,397,Flores - New Deal,Data Aggregation,383,True,Closed,2021-06-30 10:36:51,2021-07-04T08:30:33
92482,89752,397,Harris - New Deal,Data Aggregation,663,False,Lost,2021-03-11 15:47:13,
92546,89759,464,Alvarado - New Deal,Data Aggregation,881,False,Lost,2021-07-12 16:23:16,
92584,89845,464,Hudson - New Deal,Data Aggregation,409,True,Closed,2021-05-11 05:39:34,2021-05-18T23:32:12
92617,89864,409,Rice - New Deal,Data Enrichment,311,False,Lost,2021-05-30 12:27:09,
92646,89907,464,Lozano - New Deal,Data Enrichment,395,False,Lost,2021-02-22 18:09:38,
92733,89967,409,Hernandez - New Deal,Payments,1213,False,Lost,2021-08-16 12:29:39,
92790,90035,464,White - New Deal,Data Aggregation,396,True,Closed,2021-07-05 02:59:27,2021-07-24T11:46:49
92860,90068,409,Yates - New Deal,Data Aggregation,394,False,Lost,2021-04-14 19:34:04,
92949,90149,531,Sanchez - New Deal,Data Aggregation,431,True,Closed,2021-05-17 00:47:36,2021-05-29T12:38:50
92997,90235,445,Oneill - New Deal,Data Enrichment,404,False,Lost,2021-12-22 19:34:31,
93018,90325,409,Hamilton - New Deal,Data Aggregation,843,True,Closed,2021-07-21 10:04:43,2021-07-31T10:33:08
93107,90403,592,Macias - New Deal,Data Aggregation,562,True,Closed,2021-05-30 05:43:41,2021-06-10T23:14:40
93146,90462,464,Johnson - New Deal,Data Aggregation,598,False,Lost,2021-02-23 07:40:00,
93196,90507,445,Browning - New Deal,Data Aggregation,532,True,Closed,2021-11-05 07:05:10,2021-12-03T14:24:30
93252,90557,409,Ramirez - New Deal,Data Aggregation,405,False,Lost,2021-01-19 07:35:07,
93290,90636,464,Johnston - New Deal,Data Aggregation,753,False,Lost,2021-09-30 13:45:12,
93321,90662,409,Henderson - New Deal,Data Aggregation,457,True,Closed,2021-05-31 15:43:49,2021-06-25T23:32:30
93363,90680,464,Medina - New Deal,Payments,1122,True,Closed,2021-03-28 13:43:29,2021-04-28T00:16:46
93368,90778,592,Carlson - New Deal,Data Aggregation,480,True,Closed,2021-09-01 17:30:39,2021-09-14T01:54:49
93417,90791,445,Stuart - New Deal,Data Aggregation,384,False,Lost,2021-02-01 11:48:05,
93437,90876,531,Robinson - New Deal,Data Aggregation,337,False,Lost,2021-08-18 05:45:13,
93537,90929,464,Mills - New Deal,Data Aggregation,307,False,Lost,2021-12-28 12:21:42,
93550,91016,464,Cook - New Deal,Payments,1068,False,Lost,2021-05-07 12:22:09,
93635,91049,409,Allen - New Deal,Data Aggregation,356,False,Lost,2021-09-29 10:40:29,
93683,91081,397,White - New Deal,Data Aggregation,420,False,Lost,2021-12-21 16:08:11,
93724,91114,464,Clark - New Deal,Data Aggregation,424,True,Closed,2021-06-09 22:30:09,2021-06-21T05:22:09
93787,91137,464,Mason - New Deal,Data Enrichment,854,True,Closed,2021-05-17 01:17:18,2021-06-11T09:51:14
93886,91151,592,Davis - New Deal,Payments,667,True,Closed,2021-02-28 20:48:55,2021-04-02T09:39:51
93932,91212,397,Smith - New Deal,Data Aggregation,476,True,Closed,2021-09-05 00:02:44,2021-09-24T23:19:02
93973,91230,397,Howell - New Deal,Data Aggregation,636,False,Lost,2021-08-26 20:26:30,
93992,91247,531,Moore - New Deal,Data Aggregation,709,False,Lost,2021-02-10 21:04:36,
94035,91333,397,White - New Deal,Data Aggregation,385,False,Lost,2021-09-08 07:35:39,
94042,91354,464,Gomez - New Deal,Data Aggregation,331,False,Lost,2021-06-15 09:52:56,
94128,91446,397,Rodriguez - New Deal,Data Aggregation,367,True,Closed,2021-04-15 20:28:10,2021-04-28T13:19:45
94153,91480,445,Anderson - New Deal,Payments,2464,False,Lost,2021-12-11 03:25:01,
94176,91533,445,Grant - New Deal,Data Aggregation,737,False,Lost,2021-06-18 09:51:15,
94200,91590,531,Campbell - New Deal,Data Enrichment,575,False,Lost,2021-10-17 14:23:08,
94241,91647,464,Humphrey - New Deal,Data Enrichment,371,False,Lost,2021-04-04 19:51:35,
94288,91728,409,Mason - New Deal,Data Aggregation,418,False,Lost,2021-05-03 11:50:01,
94328,91773,464,Ross - New Deal,Data Aggregation,521,False,Lost,2021-04-04 07:52:24,
94360,91866,464,Gallegos - New Deal,Data Aggregation,612,True,Closed,2021-04-02 23:54:38,2021-04-25T04:21:11
94379,91927,464,Bonilla - New Deal,Payments,1208,False,Lost,2021-09-04 06:57:48,
94476,91946,531,Walker - New Deal,Data Aggregation,413,False,Lost,2021-07-20 02:05:38,
94541,92042,531,Haney - New Deal,Data Aggregation,490,True,Closed,2021-09-04 10:35:28,2021-09-10T13:23:11
94608,92114,464,Becker - New Deal,Data Aggregation,338,True,Closed,2021-04-23 15:55:21,2021-04-28T17:55:48
94702,92199,592,Horton - New Deal,Payments,1096,False,Lost,2021-11-22 11:44:08,
94772,92254,531,Howard - New Deal,Data Enrichment,496,True,Closed,2021-02-11 04:35:47,2021-02-22T09:20:33
94784,92305,531,Smith - New Deal,Data Enrichment,404,False,Lost,2021-12-08 15:46:42,
94794,92316,409,Clarke - New Deal,Data Aggregation,639,True,Closed,2021-08-12 21:24:11,2021-08-23T08:32:48
94819,92403,531,Tyler - New Deal,Data Aggregation,495,True,Closed,2021-06-28 17:59:08,2021-07-17T03:28:08
94918,92424,592,Hester - New Deal,Payments,643,True,Closed,2021-05-31 06:34:10,2021-07-05T02:11:19
94978,92503,445,Khan - New Deal,Data Aggregation,538,False,Lost,2021-08-17 15:39:03,
95019,92526,592,Cobb - New Deal,Data Enrichment,418,True,Closed,2021-01-21 20:30:16,2021-02-08T07:28:46
95106,92569,397,Stone - New Deal,Data Aggregation,394,True,Closed,2021-10-21 09:33:25,2021-11-13T18:57:21
95143,92617,445,Goodman - New Deal,Payments,2777,False,Lost,2021-08-27 23:14:09,
95234,92644,445,Moore - New Deal,Data Aggregation,333,False,Lost,2021-02-14 15:56:08,
95327,92664,397,Clark - New Deal,Data Aggregation,500,True,Closed,2021-08-12 19:23:33,2021-09-09T18:11:52
95412,92721,397,Dixon - New Deal,Data Aggregation,771,True,Closed,2021-04-02 00:27:21,2021-04-27T10:48:28
95452,92790,445,Butler - New Deal,Data Aggregation,414,False,Lost,2021-10-28 09:43:04,
95543,92807,409,Huynh - New Deal,Data Aggregation,472,False,Lost,2021-07-24 15:04:21,
95611,92856,531,Kramer - New Deal,Data Aggregation,373,True,Closed,2021-04-26 04:37:28,2021-04-30T16:44:08
95701,92877,445,Pugh - New Deal,Data Aggregation,837,False,Lost,2021-12-27 03:45:11,
95722,92958,531,Page - New Deal,Data Aggregation,579,True,Closed,2021-04-05 01:35:34,2021-04-15T01:10:50
95807,93010,409,Hernandez - New Deal,Data Aggregation,326,True,Closed,2021-01-28 04:21:15,2021-02-11T21:27:36
95873,93040,464,Rogers - New Deal,Payments,888,True,Closed,2021-11-20 03:10:20,2021-12-10T22:50:36
95928,93090,592,Harris - New Deal,Data Aggregation,521,False,Lost,2021-08-05 02:48:41,
95941,93097,592,Tanner - New Deal,Payments,1959,False,Lost,2021-05-15 05:16:04,
95986,93118,397,Hart - New Deal,Data Aggregation,333,False,Lost,2021-10-01 21:11:44,
96005,93152,445,Davis - New Deal,Data Enrichment,339,False,Lost,2021-04-17 05:25:24,
96026,93238,592,Becker - New Deal,Data Aggregation,565,True,Closed,2021-01-22 17:33:50,2021-02-14T00:43:12
96105,93325,464,Watkins - New Deal,Data Aggregation,360,False,Lost,2021-10-07 23:54:32,
96199,93386,397,Flowers - New Deal,Data Aggregation,487,False,Lost,2021-10-03 01:37:33,
96253,93454,397,Holland - New Deal,Data Enrichment,398,True,Closed,2021-05-26 14:09:48,2021-07-05T17:13:56
96353,93498,409,Brown - New Deal,Data Enrichment,430,False,Lost,2021-10-26 23:47:54,
96408,93584,464,Brown - New Deal,Data Aggregation,623,True,Closed,2021-11-08 01:32:36,2021-11-23T15:47:47
96415,93611,445,Moon - New Deal,Data Aggregation,490,False,Lost,2021-05-12 00:27:36,
96419,93628,445,Copeland - New Deal,Data Aggregation,857,False,Lost,2021-07-19 21:03:39,
96446,93664,397,Morgan - New Deal,Data Aggregation,313,False,Lost,2021-05-29 21:01:26,
96487,93756,531,Mullen - New Deal,Data Enrichment,568,True,Closed,2021-02-08 21:10:46,2021-03-09T15:22:15
96518,93766,397,Orr - New Deal,Data Aggregation,486,False,Lost,2021-11-16 08:22:48,
96547,93824,592,Thompson - New Deal,Data Enrichment,390,False,Lost,2021-12-11 05:48:55,
96553,93898,445,Hutchinson - New Deal,Data Aggregation,745,True,Closed,2021-11-07 22:27:16,2021-11-29T06:35:21
96647,93956,531,Williams - New Deal,Data Aggregation,641,True,Closed,2021-12-31 06:12:03,2022-01-15T02:41:12
96677,94016,409,King - New Deal,Data Aggregation,373,False,Lost,2021-01-26 11:32:36,
96745,94086,445,Hughes - New Deal,Payments,1918,False,Lost,2021-12-31 22:55:09,
96831,94101,409,Black - New Deal,Data Aggregation,710,False,Lost,2021-12-28 20:10:50,
96891,94177,409,Campbell - New Deal,Payments,1352,True,Closed,2021-08-30 10:55:01,2021-10-06T16:40:19
96967,94213,531,Martinez - New Deal,Data Aggregation,334,False,Lost,2021-03-07 18:57:09,
96994,94258,397,Brown - New Deal,Data Aggregation,760,False,Lost,2021-07-13 04:08:34,
97080,94356,592,Schmidt - New Deal,Data Aggregation,626,True,Closed,2021-05-29 19:25:25,2021-06-09T23:11:50
97163,94378,531,Perry - New Deal,Data Aggregation,470,True,Closed,2021-12-28 11:04:38,2022-01-14T04:01:06
97192,94473,409,Diaz - New Deal,Payments,2670,False,Lost,2021-03-28 23:00:36,
97202,94485,464,Cunningham - New Deal,Data Aggregation,341,False,Lost,2021-12-20 14:09:19,
97219,94509,397,Warren - New Deal,Data Aggregation,310,True,Closed,2021-09-27 23:10:56,2021-10-13T02:33:41
97315,94576,409,Russell - New Deal,Data Aggregation,654,True,Closed,2021-04-21 18:59:06,2021-05-03T22:47:56
97383,94621,445,Wells - New Deal,Payments,1194,False,Lost,2021-11-09 15:48:37,
97407,94709,409,Vasquez - New Deal,Data Enrichment,425,False,Lost,2021-02-10 03:56:16,
97494,94742,445,Lowe - New Deal,Data Aggregation,428,False,Lost,2021-02-09 16:06:00,
97531,94823,445,Hernandez - New Deal,Payments,404,False,Lost,2021-05-28 17:07:52,
97570,94863,464,Barber - New Deal,Data Enrichment,825,False,Lost,2021-10-29 10:23:17,
97650,94943,592,Hamilton - New Deal,Data Aggregation,667,False,Lost,2021-05-22 12:25:45,
97698,95039,531,Wood - New Deal,Data Aggregation,366,True,Closed,2021-11-18 02:40:58,2021-12-16T14:55:54
97772,95078,397,Robinson - New Deal,Payments,1672,False,Lost,2021-03-27 20:33:16,
97833,95167,592,Brooks - New Deal,Data Enrichment,463,True,Closed,2021-01-03 14:00:27,2021-02-15T09:49:59
97864,95205,445,Edwards - New Deal,Data Aggregation,611,True,Closed,2021-09-29 07:58:43,2021-10-11T14:22:21
97902,95244,531,Hickman - New Deal,Data Enrichment,330,True,Closed,2021-03-14 00:42:04,2021-04-08T04:41:10
97944,95298,445,Matthews - New Deal,Data Aggregation,502,True,Closed,2021-06-02 19:58:20,2021-06-10T03:05:37
97960,95372,592,Thomas - New Deal,Data Aggregation,368,False,Lost,2021-05-07 19:39:39,
98042,95453,592,Solis - New Deal,Payments,1176,True,Closed,2021-10-25 01:13:14,2021-11-15T11:55:08
98063,95518,464,Hunt - New Deal,Data Aggregation,313,True,Closed,2021-03-15 08:25:54,2021-03-17T11:40:52
98067,95613,531,Conner - New Deal,Data Enrichment,309,False,Lost,2021-10-24 06:16:33,
98158,95632,397,French - New Deal,Payments,2749,True,Closed,2021-04-04 00:44:09,2021-05-23T21:25:50
98238,95650,397,Smith - New Deal,Data Aggregation,529,False,Lost,2021-10-03 07:18:01,
98319,95694,445,Ramirez - New Deal,Payments,3109,False,Lost,2021-07-08 00:59:30,
98408,95780,531,Lee - New Deal,Data Aggregation,330,True,Closed,2021-07-02 21:11:26,2021-07-30T04:29:52
98417,95790,464,Morgan - New Deal,Data Aggregation,707,True,Closed,2021-06-21 21:38:54,2021-07-08T04:36:23
98503,95804,397,Kennedy - New Deal,Data Aggregation,432,False,Lost,2021-05-24 01:17:55,
98569,95841,531,Aguirre - New Deal,Data Aggregation,452,True,Closed,2021-11-05 17:48:05,2021-12-03T04:21:08
98648,95913,397,Perez - New Deal,Data Aggregation,301,False,Lost,2021-06-16 02:15:16,
98700,96006,445,Coleman - New Deal,Data Aggregation,818,True,Closed,2021-09-25 07:57:01,2021-10-17T07:45:37
98717,96010,445,Hall - New Deal,Data Aggregation,315,True,Closed,2021-07-12 08:24:53,2021-07-28T03:23:12
98799,96031,445,Pena - New Deal,Data Aggregation,720,False,Lost,2021-04-15 22:12:44,
98815,96104,592,Farrell - New Deal,Data Aggregation,361,True,Closed,2021-05-13 19:34:23,2021-05-15T11:06:30
98875,96131,397,Simpson - New Deal,Payments,2448,False,Lost,2021-12-14 00:03:36,
98886,96210,397,Murphy - New Deal,Data Enrichment,489,False,Lost,2021-12-29 21:17:15,
98964,96220,464,Collins - New Deal,Data Aggregation,372,True,Closed,2021-10-09 13:34:02,2021-10-11T16:19:45
98992,96315,464,Phillips - New Deal,Data Enrichment,366,False,Lost,2021-11-27 12:35:25,
99062,96406,531,Jones - New Deal,Payments,916,False,Lost,2021-05-19 19:43:38,
99113,96412,464,Marshall - New Deal,Data Aggregation,657,True,Closed,2021-11-08 06:23:28,2021-11-25T00:48:08
99129,96418,464,Snyder - New Deal,Data Aggregation,346,False,Lost,2021-09-22 19:57:12,
99137,96441,531,Stanton - New Deal,Payments,503,True,Closed,2021-11-18 00:35:53,2022-01-02T17:42:52
99189,96541,464,Mann - New Deal,Data Aggregation,360,False,Lost,2021-12-04 17:30:44,
99223,96566,397,Cherry - New Deal,Payments,1944,False,Lost,2021-02-22 12:19:45,
99243,96613,445,Horn - New Deal,Data Aggregation,484,False,Lost,2021-11-18 02:54:48,
99261,96672,397,Brown - New Deal,Data Aggregation,746,False,Lost,2021-09-27 07:49:15,
99293,96770,409,Long - New Deal,Data Aggregation,734,True,Closed,2021-08-29 12:38:29,2021-09-17T19:31:57
99365,96775,397,Sims - New Deal,Data Aggregation,414,False,Lost,2021-11-10 05:13:36,
99455,96864,592,Berger - New Deal,Data Aggregation,776,True,Closed,2021-03-20 07:02:53,2021-04-01T14:49:21
99485,96915,409,Johnson - New Deal,Data Aggregation,358,False,Lost,2021-03-27 10:41:31,
99533,96986,592,Bryant - New Deal,Data Aggregation,326,False,Lost,2021-10-21 01:06:26,
99540,97038,592,Knight - New Deal,Data Aggregation,468,False,Lost,2021-12-13 02:34:35,
99558,97068,409,Hall - New Deal,Payments,1699,True,Closed,2021-10-24 22:04:16,2021-11-20T03:42:37
99653,97144,445,Lee - New Deal,Data Aggregation,437,False,Lost,2021-11-21 03:57:35,
99747,97184,592,Chandler - New Deal,Data Aggregation,697,True,Closed,2021-04-08 18:38:43,2021-04-17T13:43:38
99751,97238,445,Mcneil - New Deal,Data Aggregation,514,False,Lost,2021-06-30 03:52:48,
99786,97264,592,Martinez - New Deal,Data Enrichment,459,False,Lost,2021-11-04 08:19:33,
99806,97333,464,Harding - New Deal,Data Aggregation,430,False,Lost,2021-06-30 11:09:29,
99854,97417,531,Davis - New Deal,Data Aggregation,470,True,Closed,2021-10-29 22:14:40,2021-11-14T22:43:51
99860,97499,592,Moses - New Deal,Payments,2376,False,Lost,2021-07-21 14:25:46,
99933,97546,445,Lewis - New Deal,Data Aggregation,433,True,Closed,2021-12-22 05:00:32,2021-12-31T23:37:32
99944,97566,464,Watts - New Deal,Data Aggregation,333,True,Closed,2021-05-20 03:15:11,2021-06-05T17:26:39
99955,97650,464,Mccall - New Deal,Payments,537,True,Closed,2021-12-25 11:51:20,2022-01-26T16:43:10
100041,97661,397,Holt - New Deal,Data Aggregation,472,True,Closed,2021-10-24 16:04:42,2021-11-22T21:58:23
100072,97749,397,Everett - New Deal,Payments,463,False,Lost,2021-05-27 19:38:08,
100111,97827,409,Wilson - New Deal,Data Aggregation,452,True,Closed,2021-04-05 20:39:02,2021-05-03T16:07:11
100116,97904,531,Foster - New Deal,Data Aggregation,339,False,Lost,2021-03-14 12:27:22,
100136,97957,531,Butler - New Deal,Data Aggregation,358,True,Closed,2021-04-16 06:28:03,2021-05-11T23:18:16
100188,97990,397,Kim - New Deal,Data Aggregation,449,True,Closed,2021-09-18 17:45:14,2021-09-28T08:53:08
100254,98013,397,Torres - New Deal,Data Aggregation,510,True,Closed,2021-07-14 04:56:02,2021-07-22T20:32:17
100259,98096,409,Oconnor - New Deal,Data Aggregation,326,True,Closed,2021-12-24 19:54:13,2022-01-19T21:53:25
